-12.8048	120.635	6.70464	0	0.139013	0	-1.82528	0	
22.3005	-12.0591	-11.6766	0	-0.2421	0	3.17885	0	
6.70524	0	-12.7887	120.718	0.122386	0	-1.82526	0	
-11.6897	0	22.2955	-12.0718	-0.213364	0	3.1821	0	
3.9707	0	3.95478	0	-1.9643	120.635	3.65057	0	
-6.91525	0	-6.88752	0	3.42095	-12.0591	-6.35771	0	
-1.26307	0	-1.26307	0	2.52614	0	-7.65799	30.5655	
2.46839	0	2.46839	0	-4.93679	0	14.9659	-4.075	
