-0.203	5.9488e-05	0.00237881	0.0950959	
-0.202	6.1915e-05	0.00247583	0.0989721	
-0.201	6.4441e-05	0.00257681	0.103006	
-0.2	6.707e-05	0.0026819	0.107204	
-0.199	6.98063e-05	0.00279128	0.111573	
-0.198	7.26541e-05	0.00290511	0.11612	
-0.197	7.5618e-05	0.00302358	0.120852	
-0.196	7.87028e-05	0.00314687	0.125776	
-0.195	8.19134e-05	0.0032752	0.1309	
-0.194	8.5255e-05	0.00340874	0.136234	
-0.193	8.87327e-05	0.00354773	0.141783	
-0.192	9.23523e-05	0.00369239	0.147559	
-0.191	9.61195e-05	0.00384293	0.153569	
-0.19	0.00010004	0.00399961	0.159824	
-0.189	0.000104121	0.00416266	0.166333	
-0.188	0.000108368	0.00433236	0.173107	
-0.187	0.000112788	0.00450897	0.180155	
-0.186	0.000117388	0.00469277	0.18749	
-0.185	0.000122176	0.00488405	0.195123	
-0.184	0.000127159	0.00508312	0.203066	
-0.183	0.000132345	0.00529029	0.211332	
-0.182	0.000137742	0.00550589	0.219932	
-0.181	0.00014336	0.00573027	0.228882	
-0.18	0.000149206	0.00596378	0.238195	
-0.179	0.00015529	0.00620679	0.247886	
-0.178	0.000161623	0.00645968	0.25797	
-0.177	0.000168213	0.00672286	0.268462	
-0.176	0.000175072	0.00699675	0.27938	
-0.175	0.00018221	0.00728177	0.29074	
-0.174	0.000189639	0.00757838	0.30256	
-0.173	0.000197371	0.00788705	0.314859	
-0.172	0.000205418	0.00820826	0.327656	
-0.171	0.000213792	0.00854253	0.340971	
-0.17	0.000222507	0.00889039	0.354824	
-0.169	0.000231577	0.00925237	0.369238	
-0.168	0.000241017	0.00962906	0.384234	
-0.167	0.000250841	0.010021	0.399836	
-0.166	0.000261064	0.0104289	0.416068	
-0.165	0.000271704	0.0108534	0.432956	
-0.164	0.000282777	0.0112951	0.450525	
-0.163	0.0002943	0.0117547	0.468803	
-0.162	0.000306292	0.0122329	0.487818	
-0.161	0.000318772	0.0127306	0.5076	
-0.16	0.00033176	0.0132484	0.528178	
-0.159	0.000345276	0.0137872	0.549584	
-0.158	0.000359342	0.0143478	0.571852	
-0.157	0.000373979	0.0149312	0.595014	
-0.156	0.000389212	0.0155382	0.619108	
-0.155	0.000405064	0.0161697	0.64417	
-0.154	0.00042156	0.0168269	0.670237	
-0.153	0.000438727	0.0175106	0.697349	
-0.152	0.000456591	0.0182219	0.725549	
-0.151	0.00047518	0.018962	0.754877	
-0.15	0.000494525	0.0197321	0.785379	
-0.149	0.000514655	0.0205332	0.817101	
-0.148	0.000535602	0.0213667	0.85009	
-0.147	0.000557399	0.0222338	0.884395	
-0.146	0.000580081	0.0231359	0.920069	
-0.145	0.000603683	0.0240744	0.957163	
-0.144	0.000628243	0.0250508	0.995734	
-0.143	0.000653798	0.0260664	1.03584	
-0.142	0.000680389	0.027123	1.07754	
-0.141	0.000708058	0.028222	1.12089	
-0.14	0.000736848	0.0293653	1.16596	
-0.139	0.000766804	0.0305545	1.21281	
-0.138	0.000797973	0.0317915	1.26151	
-0.137	0.000830404	0.0330782	1.31214	
-0.136	0.000864146	0.0344165	1.36476	
-0.135	0.000899254	0.0358084	1.41945	
-0.134	0.000935782	0.0372561	1.4763	
-0.133	0.000973786	0.0387618	1.53537	
-0.132	0.00101333	0.0403276	1.59676	
-0.131	0.00105446	0.0419561	1.66054	
-0.13	0.00109726	0.0436495	1.72682	
-0.129	0.00114178	0.0454106	1.79568	
-0.128	0.0011881	0.0472418	1.86722	
-0.127	0.00123629	0.0491459	1.94153	
-0.126	0.00128642	0.0511258	2.01872	
-0.125	0.00133857	0.0531844	2.09889	
-0.124	0.00139282	0.0553246	2.18215	
-0.123	0.00144925	0.0575497	2.26862	
-0.122	0.00150795	0.059863	2.3584	
-0.121	0.001569	0.0622677	2.45162	
-0.12	0.00163251	0.0647674	2.54839	
-0.119	0.00169857	0.0673657	2.64884	
-0.118	0.00176728	0.0700663	2.75311	
-0.117	0.00183874	0.0728732	2.86131	
-0.116	0.00191306	0.0757903	2.97359	
-0.115	0.00199036	0.0788218	3.09009	
-0.114	0.00207074	0.0819719	3.21095	
-0.113	0.00215434	0.0852452	3.33632	
-0.112	0.00224128	0.0886461	3.46634	
-0.111	0.00233168	0.0921795	3.60117	
-0.11	0.00242568	0.0958501	3.74096	
-0.109	0.00252343	0.0996631	3.88588	
-0.108	0.00262506	0.103624	4.03608	
-0.107	0.00273073	0.107737	4.19174	
-0.106	0.00284058	0.112009	4.35302	
-0.105	0.0029548	0.116445	4.52009	
-0.104	0.00307353	0.121051	4.69313	
-0.103	0.00319696	0.125833	4.87232	
-0.102	0.00332526	0.130798	5.05783	
-0.101	0.00345862	0.135951	5.24984	
-0.1	0.00359723	0.1413	5.44853	
-0.099	0.00374128	0.146851	5.6541	
-0.098	0.003891	0.15261	5.86671	
-0.097	0.00404658	0.158586	6.08656	
-0.096	0.00420824	0.164786	6.31382	
-0.095	0.00437623	0.171217	6.54869	
-0.094	0.00455076	0.177886	6.79134	
-0.093	0.00473208	0.184802	7.04195	
-0.092	0.00492045	0.191973	7.3007	
-0.091	0.00511611	0.199406	7.56776	
-0.09	0.00531935	0.207111	7.8433	
-0.089	0.00553043	0.215096	8.12748	
-0.088	0.00574964	0.223369	8.42046	
-0.087	0.00597726	0.231939	8.72238	
-0.086	0.00621362	0.240817	9.0334	
-0.085	0.006459	0.250009	9.35363	
-0.084	0.00671374	0.259527	9.6832	
-0.083	0.00697817	0.269379	10.0222	
-0.082	0.00725262	0.279575	10.3708	
-0.081	0.00753744	0.290124	10.7289	
-0.08	0.00783298	0.301036	11.0968	
-0.079	0.00813963	0.31232	11.4743	
-0.078	0.00845775	0.323988	11.8616	
-0.077	0.00878774	0.336047	12.2586	
-0.076	0.00912998	0.348508	12.6653	
-0.075	0.00948489	0.361381	13.0816	
-0.074	0.00985288	0.374675	13.5075	
-0.073	0.0102344	0.388399	13.9428	
-0.072	0.0106298	0.402563	14.3873	
-0.071	0.0110397	0.417177	14.841	
-0.07	0.0114643	0.432248	15.3034	
-0.069	0.0119043	0.447786	15.7743	
-0.068	0.0123601	0.4638	16.2535	
-0.067	0.0128321	0.480296	16.7405	
-0.066	0.0133208	0.497283	17.2349	
-0.065	0.0138268	0.514768	17.7362	
-0.064	0.0143505	0.532757	18.2438	
-0.063	0.0148925	0.551257	18.7572	
-0.062	0.0154532	0.570273	19.2756	
-0.061	0.0160332	0.58981	19.7983	
-0.06	0.016633	0.609871	20.3245	
-0.059	0.0172531	0.63046	20.8533	
-0.058	0.0178941	0.651578	21.3837	
-0.057	0.0185565	0.673227	21.9146	
-0.056	0.0192407	0.695407	22.445	
-0.055	0.0199475	0.718117	22.9735	
-0.054	0.0206771	0.741353	23.4989	
-0.053	0.0214303	0.765113	24.0198	
-0.052	0.0222075	0.789391	24.5346	
-0.051	0.0230093	0.81418	25.0419	
-0.05	0.0238361	0.839472	25.5399	
-0.049	0.0246884	0.865256	26.0268	
-0.048	0.0255667	0.891521	26.5009	
-0.047	0.0264716	0.918253	26.9601	
-0.046	0.0274034	0.945436	27.4026	
-0.045	0.0283626	0.973052	27.8261	
-0.044	0.0293496	1.00108	28.2285	
-0.043	0.0303649	1.0295	28.6075	
-0.042	0.0314088	1.05829	28.9609	
-0.041	0.0324816	1.08741	29.2864	
-0.04	0.0335837	1.11685	29.5814	
-0.039	0.0347154	1.14657	29.8435	
-0.038	0.0358769	1.17652	30.0704	
-0.037	0.0370685	1.20669	30.2594	
-0.036	0.0382903	1.23703	30.4082	
-0.035	0.0395426	1.2675	30.5142	
-0.034	0.0408254	1.29804	30.5751	
-0.033	0.0421387	1.32863	30.5884	
-0.032	0.0434826	1.3592	30.5518	
-0.031	0.0448571	1.38972	30.4631	
-0.03	0.046262	1.42011	30.3201	
-0.029	0.0476973	1.45034	30.1208	
-0.028	0.0491626	1.48033	29.8634	
-0.027	0.0506578	1.51004	29.5461	
-0.026	0.0521826	1.53941	29.1674	
-0.025	0.0537365	1.56836	28.726	
-0.024	0.0553191	1.59684	28.2207	
-0.023	0.05693	1.62478	27.6507	
-0.022	0.0585685	1.65212	27.0155	
-0.021	0.060234	1.67879	26.3145	
-0.02	0.0619258	1.70472	25.5479	
-0.019	0.0636432	1.72986	24.7159	
-0.018	0.0653853	1.75413	23.8191	
-0.017	0.0671511	1.77748	22.8584	
-0.016	0.0689399	1.79983	21.835	
-0.015	0.0707505	1.82113	20.7506	
-0.014	0.0725818	1.84131	19.6071	
-0.013	0.0744327	1.86032	18.4067	
-0.012	0.076302	1.87811	17.1521	
-0.011	0.0781885	1.89461	15.8462	
-0.01	0.0800908	1.90978	14.4923	
-0.009	0.0820076	1.92358	13.0939	
-0.008	0.0839375	1.93596	11.6548	
-0.007	0.085879	1.94688	10.1792	
-0.006	0.0878307	1.9563	8.67144	
-0.005	0.0897911	1.96421	7.13604	
-0.004	0.0917586	1.97057	5.57777	
-0.003	0.0937317	1.97536	4.00154	
-0.002	0.0957088	1.97857	2.41238	
-0.001	0.0976883	1.98018	0.815393	
2.70617e-16	0.0996687	1.9802	-0.784237	
0.001	0.101648	1.97861	-2.38132	
0.002	0.103625	1.97544	-3.97069	
0.003	0.105599	1.97068	-5.54722	
0.004	0.107566	1.96435	-7.10588	
0.005	0.109527	1.95647	-8.64177	
0.006	0.111479	1.94708	-10.1501	
0.007	0.11342	1.93618	-11.6264	
0.008	0.115351	1.92383	-13.0662	
0.009	0.117268	1.91007	-14.4655	
0.01	0.11917	1.89492	-15.8203	
0.011	0.121057	1.87844	-17.1272	
0.012	0.122927	1.86068	-18.3828	
0.013	0.124778	1.84169	-19.5842	
0.014	0.12661	1.82153	-20.7289	
0.015	0.128421	1.80025	-21.8145	
0.016	0.13021	1.77792	-22.8391	
0.017	0.131976	1.7546	-23.801	
0.018	0.133719	1.73034	-24.6991	
0.019	0.135437	1.70522	-25.5323	
0.02	0.137129	1.6793	-26.3002	
0.021	0.138795	1.65264	-27.0024	
0.022	0.140434	1.62532	-27.639	
0.023	0.142045	1.59739	-28.2102	
0.024	0.143628	1.56892	-28.7168	
0.025	0.145183	1.53997	-29.1594	
0.026	0.146708	1.51062	-29.5393	
0.027	0.148204	1.48092	-29.8578	
0.028	0.14967	1.45092	-30.1164	
0.029	0.151106	1.4207	-30.3168	
0.03	0.152511	1.39031	-30.4608	
0.031	0.153886	1.3598	-30.5506	
0.032	0.155231	1.32923	-30.5881	
0.033	0.156545	1.29864	-30.5758	
0.034	0.157828	1.26809	-30.5158	
0.035	0.159081	1.23762	-30.4107	
0.036	0.160304	1.20728	-30.2627	
0.037	0.161496	1.17711	-30.0744	
0.038	0.162658	1.14715	-29.8483	
0.039	0.16379	1.11743	-29.5868	
0.04	0.164893	1.08798	-29.2924	
0.041	0.165966	1.05885	-28.9676	
0.042	0.167011	1.03006	-28.6147	
0.043	0.168026	1.00163	-28.2361	
0.044	0.169014	0.973594	-27.8341	
0.045	0.169974	0.94597	-27.411	
0.046	0.170906	0.918778	-26.9689	
0.047	0.171811	0.892037	-26.51	
0.048	0.17269	0.865763	-26.0362	
0.049	0.173543	0.839969	-25.5495	
0.05	0.17437	0.814668	-25.0517	
0.051	0.175173	0.789869	-24.5446	
0.052	0.17595	0.765581	-24.0299	
0.053	0.176704	0.741811	-23.5091	
0.054	0.177434	0.718564	-22.9838	
0.055	0.178141	0.695845	-22.4553	
0.056	0.178826	0.673655	-21.925	
0.057	0.179489	0.651995	-21.394	
0.058	0.18013	0.630866	-20.8636	
0.059	0.180751	0.610267	-20.3348	
0.06	0.181351	0.590196	-19.8085	
0.061	0.181931	0.570649	-19.2857	
0.062	0.182492	0.551623	-18.7672	
0.063	0.183035	0.533113	-18.2538	
0.064	0.183559	0.515114	-17.746	
0.065	0.184065	0.497619	-17.2446	
0.066	0.184554	0.480622	-16.7501	
0.067	0.185026	0.464116	-16.2629	
0.068	0.185483	0.448094	-15.7836	
0.069	0.185923	0.432546	-15.3125	
0.07	0.186348	0.417466	-14.8499	
0.071	0.186758	0.402844	-14.3961	
0.072	0.187154	0.388671	-13.9514	
0.073	0.187535	0.374938	-13.5159	
0.074	0.187904	0.361636	-13.0899	
0.075	0.188259	0.348755	-12.6733	
0.076	0.188601	0.336286	-12.2665	
0.077	0.188931	0.324219	-11.8693	
0.078	0.18925	0.312544	-11.4818	
0.079	0.189557	0.301252	-11.104	
0.08	0.189852	0.290333	-10.736	
0.081	0.190137	0.279777	-10.3777	
0.082	0.190412	0.269574	-10.0289	
0.083	0.190677	0.259716	-9.68972	
0.084	0.190932	0.250192	-9.35996	
0.085	0.191177	0.240993	-9.03955	
0.086	0.191414	0.232109	-8.72835	
0.087	0.191642	0.223533	-8.42625	
0.088	0.191861	0.215254	-8.1331	
0.089	0.192072	0.207264	-7.84875	
0.09	0.192276	0.199554	-7.57305	
0.091	0.192471	0.192115	-7.30582	
0.092	0.19266	0.184939	-7.04691	
0.093	0.192841	0.178018	-6.79615	
0.094	0.193016	0.171344	-6.55334	
0.095	0.193184	0.164909	-6.31833	
0.096	0.193346	0.158705	-6.09091	
0.097	0.193502	0.152725	-5.87092	
0.098	0.193651	0.146961	-5.65817	
0.099	0.193796	0.141406	-5.45247	
0.1	0.193934	0.136054	-5.25364	
0.101	0.194068	0.130896	-5.06151	
0.102	0.194196	0.125928	-4.87587	
0.103	0.19432	0.121143	-4.69657	
0.104	0.194438	0.116533	-4.52341	
0.105	0.194553	0.112094	-4.35622	
0.106	0.194663	0.107819	-4.19483	
0.107	0.194768	0.103702	-4.03906	
0.108	0.19487	0.0997388	-3.88875	
0.109	0.194968	0.095923	-3.74373	
0.11	0.195062	0.0922497	-3.60384	
0.111	0.195153	0.0887137	-3.46892	
0.112	0.19524	0.0853102	-3.33881	
0.113	0.195323	0.0820345	-3.21335	
0.114	0.195404	0.078882	-3.09241	
0.115	0.195481	0.0758483	-2.97582	
0.116	0.195555	0.072929	-2.86346	
0.117	0.195627	0.07012	-2.75518	
0.118	0.195696	0.0674173	-2.65084	
0.119	0.195762	0.064817	-2.55031	
0.12	0.195825	0.0623155	-2.45347	
0.121	0.195886	0.0599089	-2.36018	
0.122	0.195945	0.0575939	-2.27034	
0.123	0.196002	0.0553671	-2.18381	
0.124	0.196056	0.0532253	-2.10048	
0.125	0.196108	0.0511652	-2.02025	
0.126	0.196158	0.0491838	-1.943	
0.127	0.196207	0.0472782	-1.86864	
0.128	0.196253	0.0454456	-1.79705	
0.129	0.196297	0.0436832	-1.72814	
0.13	0.19634	0.0419884	-1.66181	
0.131	0.196381	0.0403587	-1.59798	
0.132	0.196421	0.0387917	-1.53654	
0.133	0.196459	0.0372849	-1.47743	
0.134	0.196496	0.0358361	-1.42054	
0.135	0.196531	0.0344431	-1.36581	
0.136	0.196565	0.0331038	-1.31315	
0.137	0.196597	0.0318161	-1.26248	
0.138	0.196628	0.0305782	-1.21374	
0.139	0.196658	0.029388	-1.16685	
0.14	0.196687	0.0282439	-1.12175	
0.141	0.196715	0.027144	-1.07836	
0.142	0.196741	0.0260866	-1.03664	
0.143	0.196767	0.0250702	-0.996501	
0.144	0.196791	0.0240931	-0.957901	
0.145	0.196815	0.0231539	-0.920778	
0.146	0.196838	0.0222511	-0.885077	
0.147	0.19686	0.0213833	-0.850745	
0.148	0.196881	0.0205491	-0.817731	
0.149	0.196901	0.0197474	-0.785985	
0.15	0.19692	0.0189768	-0.75546	
0.151	0.196939	0.0182361	-0.726109	
0.152	0.196956	0.0175242	-0.697888	
0.153	0.196974	0.0168399	-0.670755	
0.154	0.19699	0.0161823	-0.644668	
0.155	0.197006	0.0155503	-0.619587	
0.156	0.197021	0.0149428	-0.595475	
0.157	0.197036	0.014359	-0.572294	
0.158	0.19705	0.0137979	-0.550009	
0.159	0.197064	0.0132587	-0.528587	
0.16	0.197077	0.0127405	-0.507993	
0.161	0.197089	0.0122424	-0.488196	
0.162	0.197101	0.0117638	-0.469167	
0.163	0.197113	0.0113039	-0.450875	
0.164	0.197124	0.0108618	-0.433292	
0.165	0.197134	0.010437	-0.416391	
0.166	0.197145	0.0100288	-0.400146	
0.167	0.197154	0.00963654	-0.384532	
0.168	0.197164	0.00925957	-0.369524	
0.169	0.197173	0.0088973	-0.3551	
0.17	0.197182	0.00854918	-0.341235	
0.171	0.19719	0.00821465	-0.327911	
0.172	0.197198	0.00789319	-0.315104	
0.173	0.197206	0.00758428	-0.302795	
0.174	0.197213	0.00728744	-0.290966	
0.175	0.19722	0.00700219	-0.279597	
0.176	0.197227	0.00672809	-0.268671	
0.177	0.197234	0.00646471	-0.25817	
0.178	0.19724	0.00621162	-0.248079	
0.179	0.197246	0.00596842	-0.23838	
0.18	0.197252	0.00573473	-0.22906	
0.181	0.197258	0.00551018	-0.220103	
0.182	0.197263	0.00529441	-0.211496	
0.183	0.197268	0.00508708	-0.203224	
0.184	0.197273	0.00488785	-0.195275	
0.185	0.197278	0.00469642	-0.187636	
0.186	0.197283	0.00451248	-0.180295	
0.187	0.197287	0.00433574	-0.173241	
0.188	0.197291	0.00416591	-0.166463	
0.189	0.197295	0.00400272	-0.159949	
0.19	0.197299	0.00384592	-0.153689	
0.191	0.197303	0.00369526	-0.147674	
0.192	0.197307	0.0035505	-0.141894	
0.193	0.19731	0.0034114	-0.13634	
0.194	0.197314	0.00327775	-0.131002	
0.195	0.197317	0.00314933	-0.125874	
0.196	0.19732	0.00302593	-0.120946	
0.197	0.197323	0.00290737	-0.11621	
0.198	0.197326	0.00279345	-0.11166	
0.199	0.197328	0.00268399	-0.107288	
0.2	0.197331	0.00257882	-0.103086	
0.201	0.197334	0.00247776	-0.0990491	
0.202	0.197336	0.00238067	-0.09517	
0.203	0.197338	0.00228737	-0.0914426	
0.204	0.197341	0.00219773	-0.087861	
0.205	0.197343	0.0021116	-0.0844196	
0.206	0.197345	0.00202885	-0.0811128	
0.207	0.197347	0.00194934	-0.0779354	
0.208	0.197349	0.00187294	-0.0748824	
0.209	0.197351	0.00179953	-0.0719488	
0.21	0.197352	0.001729	-0.0691301	
0.211	0.197354	0.00166123	-0.0664218	
0.212	0.197356	0.00159612	-0.0638194	
0.213	0.197357	0.00153356	-0.0613189	
0.214	0.197359	0.00147345	-0.0589163	
0.215	0.19736	0.0014157	-0.0566078	
0.216	0.197362	0.00136021	-0.0543897	
0.217	0.197363	0.00130689	-0.0522585	
0.218	0.197364	0.00125566	-0.0502107	
0.219	0.197365	0.00120644	-0.0482431	
0.22	0.197367	0.00115915	-0.0463525	
0.221	0.197368	0.00111371	-0.044536	
0.222	0.197369	0.00107005	-0.0427907	
0.223	0.19737	0.00102811	-0.0411137	
0.224	0.197371	0.000987804	-0.0395024	
0.225	0.197372	0.000949081	-0.0379542	
0.226	0.197373	0.000911875	-0.0364667	
0.227	0.197374	0.000876128	-0.0350374	
0.228	0.197375	0.000841782	-0.0336642	
0.229	0.197375	0.000808782	-0.0323447	
0.23	0.197376	0.000777075	-0.031077	
0.231	0.197377	0.000746611	-0.0298589	
0.232	0.197378	0.000717342	-0.0286885	
0.233	0.197378	0.000689219	-0.027564	
0.234	0.197379	0.000662199	-0.0264836	
0.235	0.19738	0.000636238	-0.0254455	
0.236	0.19738	0.000611294	-0.024448	
0.237	0.197381	0.000587329	-0.0234897	
0.238	0.197381	0.000564302	-0.0225689	
0.239	0.197382	0.000542179	-0.0216842	
0.24	0.197383	0.000520922	-0.0208342	
0.241	0.197383	0.000500499	-0.0200175	
0.242	0.197384	0.000480877	-0.0192328	
0.243	0.197384	0.000462024	-0.0184788	
0.244	0.197384	0.000443909	-0.0177544	
0.245	0.197385	0.000426505	-0.0170584	
0.246	0.197385	0.000409783	-0.0163897	
0.247	0.197386	0.000393717	-0.0157471	
0.248	0.197386	0.000378281	-0.0151298	
0.249	0.197386	0.00036345	-0.0145367	
0.25	0.197387	0.0003492	-0.0139668	
0.251	0.197387	0.000335509	-0.0134192	
0.252	0.197388	0.000322354	-0.0128931	
0.253	0.197388	0.000309715	-0.0123877	
0.254	0.197388	0.000297572	-0.011902	
0.255	0.197388	0.000285905	-0.0114354	
0.256	0.197389	0.000274695	-0.0109871	
0.257	0.197389	0.000263925	-0.0105563	
0.258	0.197389	0.000253577	-0.0101424	
0.259	0.197389	0.000243635	-0.0097448	
0.26	0.19739	0.000234082	-0.00936274	
0.261	0.19739	0.000224904	-0.00899567	
0.262	0.19739	0.000216086	-0.00864298	
0.263	0.19739	0.000207614	-0.00830412	
0.264	0.197391	0.000199474	-0.00797854	
0.265	0.197391	0.000191652	-0.00766573	
0.266	0.197391	0.000184138	-0.00736518	
0.267	0.197391	0.000176918	-0.00707641	
0.268	0.197391	0.000169981	-0.00679897	
0.269	0.197391	0.000163317	-0.0065324	
0.27	0.197392	0.000156913	-0.00627628	
0.271	0.197392	0.000150761	-0.0060302	
0.272	0.197392	0.000144849	-0.00579377	
0.273	0.197392	0.00013917	-0.00556661	
0.274	0.197392	0.000133713	-0.00534835	
0.275	0.197392	0.00012847	-0.00513865	
0.276	0.197392	0.000123433	-0.00493718	
0.277	0.197393	0.000118594	-0.0047436	
0.278	0.197393	0.000113944	-0.00455761	
0.279	0.197393	0.000109476	-0.00437891	
0.28	0.197393	0.000105183	-0.00420722	
0.281	0.197393	0.000101059	-0.00404226	
0.282	0.197393	9.70967e-05	-0.00388377	
0.283	0.197393	9.32895e-05	-0.00373149	
0.284	0.197393	8.96317e-05	-0.00358519	
0.285	0.197393	8.61173e-05	-0.00344462	
0.286	0.197393	8.27406e-05	-0.00330956	
0.287	0.197394	7.94964e-05	-0.00317979	
0.288	0.197394	7.63793e-05	-0.00305512	
0.289	0.197394	7.33845e-05	-0.00293533	
0.29	0.197394	7.05071e-05	-0.00282024	
0.291	0.197394	6.77425e-05	-0.00270966	
0.292	0.197394	6.50864e-05	-0.00260341	
0.293	0.197394	6.25343e-05	-0.00250133	
0.294	0.197394	6.00824e-05	-0.00240326	
0.295	0.197394	5.77265e-05	-0.00230903	
0.296	0.197394	5.54631e-05	-0.00221849	
0.297	0.197394	5.32884e-05	-0.00213151	
0.298	0.197394	5.11989e-05	-0.00204793	
0.299	0.197394	4.91914e-05	-0.00196763	
