0.0581498	0.55901	-5.5901	
0.0585257	0.556912	-5.56912	
0.0589016	0.554822	-5.54822	
0.0592775	0.55274	-5.5274	
0.0596535	0.550666	-5.50666	
0.0600294	0.548599	-5.48599	
0.0604053	0.54654	-5.4654	
0.0607812	0.544489	-5.44489	
0.0611572	0.542446	-5.42446	
0.0615331	0.54041	-5.4041	
0.061909	0.538382	-5.38382	
0.0622849	0.536362	-5.36362	
0.0626609	0.534349	-5.34349	
0.0630368	0.532344	-5.32344	
0.0634127	0.530346	-5.30346	
0.0637886	0.528356	-5.28356	
0.0641645	0.526373	-5.26373	
0.0645405	0.524398	-5.24398	
0.0649164	0.52243	-5.2243	
0.0652923	0.520469	-5.20469	
0.0656682	0.518516	-5.18516	
0.0660442	0.51657	-5.1657	
0.0664201	0.514631	-5.14631	
0.066796	0.5127	-5.127	
0.0671719	0.510776	-5.10776	
0.0675479	0.508859	-5.08859	
0.0679238	0.50695	-5.0695	
0.0682997	0.505047	-5.05047	
0.0686756	0.503152	-5.03152	
0.0690515	0.501264	-5.01264	
0.0694275	0.499383	-4.99383	
0.0698034	0.497508	-4.97508	
0.0701793	0.495641	-4.95641	
0.0705552	0.493781	-4.93781	
0.0709312	0.491928	-4.91928	
0.0713071	0.490082	-4.90082	
0.071683	0.488243	-4.88243	
0.0720589	0.486411	-4.86411	
0.0724349	0.484586	-4.84586	
0.0728108	0.482767	-4.82767	
0.0731867	0.480955	-4.80955	
0.0735626	0.47915	-4.7915	
0.0739385	0.477352	-4.77352	
0.0743145	0.475561	-4.75561	
0.0746904	0.473776	-4.73776	
0.0750663	0.471998	-4.71998	
0.0754422	0.470227	-4.70227	
0.0758182	0.468462	-4.68462	
0.0761941	0.466704	-4.66704	
0.07657	0.464953	-4.64953	
0.0769459	0.463208	-4.63208	
0.0773219	0.46147	-4.6147	
0.0776978	0.459738	-4.59738	
0.0780737	0.458013	-4.58013	
0.0784496	0.456294	-4.56294	
0.0788255	0.454581	-4.54581	
0.0792015	0.452875	-4.52875	
0.0795774	0.451176	-4.51176	
0.0799533	0.449483	-4.49483	
0.0803292	0.447796	-4.47796	
0.0807052	0.446115	-4.46115	
0.0810811	0.444441	-4.44441	
0.081457	0.442773	-4.42773	
0.0818329	0.441112	-4.41112	
0.0822089	0.439456	-4.39456	
0.0825848	0.437807	-4.37807	
0.0829607	0.436164	-4.36164	
0.0833366	0.434527	-4.34527	
0.0837125	0.432897	-4.32897	
0.0840885	0.431272	-4.31272	
0.0844644	0.429654	-4.29654	
0.0848403	0.428041	-4.28041	
0.0852162	0.426435	-4.26435	
0.0855922	0.424835	-4.24835	
0.0859681	0.42324	-4.2324	
0.086344	0.421652	-4.21652	
0.0867199	0.42007	-4.2007	
