-0.6999	-8.5267e-08	-4.68506e-05	-2.62025e-08	-1.55001e-05	-2.63065e-07	-0.000439158	-5.11485e-08	-0.000201725	
-0.699751	-2.12443e-07	-4.68388e-05	-6.52863e-08	-1.54962e-05	-6.5543e-07	-0.000439047	-1.27453e-07	-0.00020171	
-0.699523	-4.06468e-07	-4.68208e-05	-1.2492e-07	-1.54902e-05	-1.25404e-06	-0.000438879	-2.43905e-07	-0.000201687	
-0.699189	-6.91087e-07	-4.67944e-05	-2.12412e-07	-1.54814e-05	-2.13218e-06	-0.000438631	-4.14813e-07	-0.000201652	
-0.698721	-1.08937e-06	-4.67577e-05	-3.34871e-07	-1.5469e-05	-3.36103e-06	-0.000438285	-6.54142e-07	-0.000201604	
-0.698093	-1.62306e-06	-4.67086e-05	-4.99008e-07	-1.54523e-05	-5.00767e-06	-0.000437821	-9.75134e-07	-0.000201538	
-0.697282	-2.31202e-06	-4.66456e-05	-7.10981e-07	-1.54305e-05	-7.13351e-06	-0.000437223	-1.39004e-06	-0.000201453	
-0.696265	-3.17412e-06	-4.65672e-05	-9.76336e-07	-1.5403e-05	-9.79362e-06	-0.000436475	-1.91001e-06	-0.000201345	
-0.695022	-4.22518e-06	-4.64724e-05	-1.30002e-06	-1.53691e-05	-1.30369e-05	-0.000435566	-2.54517e-06	-0.000201212	
-0.693536	-5.47923e-06	-4.63604e-05	-1.68643e-06	-1.5328e-05	-1.69066e-05	-0.000434483	-3.30471e-06	-0.00020105	
-0.691789	-6.94877e-06	-4.62306e-05	-2.13951e-06	-1.5279e-05	-2.14413e-05	-0.000433217	-4.19714e-06	-0.000200856	
-0.689765	-8.64489e-06	-4.60829e-05	-2.66276e-06	-1.52213e-05	-2.66751e-05	-0.00043176	-5.2303e-06	-0.000200628	
-0.687455	-1.05747e-05	-4.59175e-05	-3.25843e-06	-1.51542e-05	-3.26297e-05	-0.000430108	-6.40985e-06	-0.000200361	
