1e-05	1e-05	-1.51981e-06
1e-05	1.15878e-05	-1.76112e-06
1e-05	1.34276e-05	-2.04075e-06
1e-05	1.55597e-05	-2.36477e-06
1e-05	1.80302e-05	-2.74024e-06
1e-05	2.0893e-05	-3.17533e-06
1e-05	2.42103e-05	-3.6795e-06
1e-05	2.80543e-05	-4.26373e-06
1e-05	3.25087e-05	-4.94071e-06
1e-05	3.76704e-05	-5.72518e-06
1e-05	4.36516e-05	-6.63421e-06
1e-05	5.05825e-05	-7.68757e-06
1e-05	5.86138e-05	-8.90819e-06
1e-05	6.79204e-05	-1.03226e-05
1e-05	7.87046e-05	-1.19616e-05
1e-05	9.12011e-05	-1.38608e-05
1e-05	0.000105682	-1.60616e-05
1e-05	0.000122462	-1.86118e-05
1e-05	0.000141906	-2.1567e-05
1e-05	0.000164437	-2.49913e-05
1e-05	0.000190546	-2.89594e-05
1e-05	0.0002208	-3.35575e-05
1e-05	0.000255859	-3.88856e-05
1e-05	0.000296483	-4.50598e-05
1e-05	0.000343558	-5.22143e-05
1e-05	0.000398107	-6.05047e-05
1e-05	0.000461318	-7.01115e-05
1e-05	0.000534564	-8.12436e-05
1e-05	0.000619441	-9.41433e-05
1e-05	0.000717794	-0.000109091
1e-05	0.000831764	-0.000126412
1e-05	0.000963829	-0.000146484
1e-05	0.00111686	-0.000169742
1e-05	0.0012942	-0.000196693
1e-05	0.00149968	-0.000227923
1e-05	0.0017378	-0.000264112
1e-05	0.00201372	-0.000306047
1e-05	0.00233346	-0.00035464
1e-05	0.00270396	-0.000410948
1e-05	0.00313329	-0.000476197
1e-05	0.00363078	-0.000551805
1e-05	0.00420727	-0.000639417
1e-05	0.00487528	-0.000740939
1e-05	0.00564937	-0.000858579
1e-05	0.00654636	-0.000994894
1e-05	0.00758578	-0.00115285
1e-05	0.00879023	-0.00133588
1e-05	0.0101859	-0.00154796
1e-05	0.0118032	-0.0017937
1e-05	0.0136773	-0.00207843
1e-05	0.0158489	-0.00240833
1e-05	0.0183654	-0.00279056
1e-05	0.0212814	-0.00323339
1e-05	0.0246604	-0.00374639
1e-05	0.0285759	-0.00434063
1e-05	0.0331131	-0.00502888
1e-05	0.0383707	-0.0058259
1e-05	0.0444631	-0.00674864
1e-05	0.0515229	-0.00781663
1e-05	0.0597035	-0.00905223
1e-05	0.0691831	-0.0104809
1e-05	0.0801678	-0.0121317
1e-05	0.0928966	-0.0140372
1e-05	0.107647	-0.0162335
1e-05	0.124738	-0.0187606
1e-05	0.144544	-0.0216607
1e-05	0.167494	-0.0249771
1e-05	0.194089	-0.0287513
1e-05	0.224905	-0.0330168
1e-05	0.260615	-0.03779
1e-05	0.301995	-0.0430539
1e-05	0.349945	-0.0487306
1e-05	0.405509	-0.054634
1e-05	0.469894	-0.0603882
1e-05	0.544503	-0.065279
1e-05	0.630957	-0.0679673
1e-05	0.731139	-0.0658685
1e-05	0.847227	-0.0534512
1e-05	0.981748	-0.012884
1.25893e-05	1e-05	-1.51981e-06
1.25893e-05	1.15878e-05	-1.76112e-06
1.25893e-05	1.34276e-05	-2.04075e-06
1.25893e-05	1.55597e-05	-2.36477e-06
1.25893e-05	1.80302e-05	-2.74024e-06
1.25893e-05	2.0893e-05	-3.17533e-06
1.25893e-05	2.42103e-05	-3.6795e-06
1.25893e-05	2.80543e-05	-4.26372e-06
1.25893e-05	3.25087e-05	-4.9407e-06
1.25893e-05	3.76704e-05	-5.72518e-06
1.25893e-05	4.36516e-05	-6.6342e-06
1.25893e-05	5.05825e-05	-7.68756e-06
1.25893e-05	5.86138e-05	-8.90818e-06
1.25893e-05	6.79204e-05	-1.03226e-05
1.25893e-05	7.87046e-05	-1.19616e-05
1.25893e-05	9.12011e-05	-1.38608e-05
1.25893e-05	0.000105682	-1.60616e-05
1.25893e-05	0.000122462	-1.86118e-05
1.25893e-05	0.000141906	-2.1567e-05
1.25893e-05	0.000164437	-2.49913e-05
