1e-05	1e-05	-265.609
1e-05	1.15878e-05	-265.609
1e-05	1.34276e-05	-265.609
1e-05	1.55597e-05	-265.609
1e-05	1.80302e-05	-265.609
1e-05	2.0893e-05	-265.609
1e-05	2.42103e-05	-265.609
1e-05	2.80543e-05	-265.609
1e-05	3.25087e-05	-265.609
1e-05	3.76704e-05	-265.609
1e-05	4.36516e-05	-265.609
1e-05	5.05825e-05	-265.609
1e-05	5.86138e-05	-265.609
1e-05	6.79204e-05	-265.609
1e-05	7.87046e-05	-265.609
1e-05	9.12011e-05	-265.609
1e-05	0.000105682	-265.609
1e-05	0.000122462	-265.609
1e-05	0.000141906	-265.609
1e-05	0.000164437	-265.609
1e-05	0.000190546	-265.609
1e-05	0.0002208	-265.609
1e-05	0.000255859	-265.609
1e-05	0.000296483	-265.61
1e-05	0.000343558	-265.61
1e-05	0.000398107	-265.61
1e-05	0.000461318	-265.61
1e-05	0.000534564	-265.61
1e-05	0.000619441	-265.61
1e-05	0.000717794	-265.61
1e-05	0.000831764	-265.61
1e-05	0.000963829	-265.61
1e-05	0.00111686	-265.611
1e-05	0.0012942	-265.611
1e-05	0.00149968	-265.612
1e-05	0.0017378	-265.612
1e-05	0.00201372	-265.613
1e-05	0.00233346	-265.615
1e-05	0.00270396	-265.616
1e-05	0.00313329	-265.619
1e-05	0.00363078	-265.622
1e-05	0.00420727	-265.626
1e-05	0.00487528	-265.632
1e-05	0.00564937	-265.64
1e-05	0.00654636	-265.651
1e-05	0.00758578	-265.665
1e-05	0.00879023	-265.684
1e-05	0.0101859	-265.709
1e-05	0.0118032	-265.743
1e-05	0.0136773	-265.789
1e-05	0.0158489	-265.85
1e-05	0.0183654	-265.933
1e-05	0.0212814	-266.044
1e-05	0.0246604	-266.193
1e-05	0.0285759	-266.393
1e-05	0.0331131	-266.661
1e-05	0.0383707	-267.022
1e-05	0.0444631	-267.507
1e-05	0.0515229	-268.159
1e-05	0.0597035	-269.036
1e-05	0.0691831	-270.215
1e-05	0.0801678	-271.802
1e-05	0.0928966	-273.94
1e-05	0.107647	-276.822
1e-05	0.124738	-280.714
1e-05	0.144544	-285.981
1e-05	0.167494	-293.123
1e-05	0.194089	-302.855
1e-05	0.224905	-316.169
1e-05	0.260615	-334.51
1e-05	0.301995	-360.014
1e-05	0.349945	-395.945
1e-05	0.405509	-447.505
1e-05	0.469894	-523.479
1e-05	0.544503	-639.923
1e-05	0.630957	-829.64
1e-05	0.731139	-1171.82
1e-05	0.847227	-1918.85
