1e-08	-4.88767e+06
1.25893e-08	-3.88009e+06
1.58489e-08	-3.08331e+06
1.99526e-08	-2.45028e+06
2.51189e-08	-1.94678e+06
3.16228e-08	-1.54649e+06
3.98107e-08	-1.22843e+06
5.01187e-08	-975773
6.30957e-08	-775083
7.94328e-08	-615670
1e-07	-489044
1.25893e-07	-388461
1.58489e-07	-308566
1.99526e-07	-245103
2.51189e-07	-194692
3.16228e-07	-154649
3.98107e-07	-122842
5.01187e-07	-97577.1
6.30957e-07	-77508.2
7.94328e-07	-61567
1e-06	-48904.4
1.25893e-06	-38846.1
1.58489e-06	-30856.6
1.99526e-06	-24510.2
2.51189e-06	-19469.2
3.16228e-06	-15464.9
3.98107e-06	-12284.2
5.01187e-06	-9757.69
6.30957e-06	-7750.8
7.94328e-06	-6156.68
1e-05	-4890.42
1.25893e-05	-3884.59
1.58489e-05	-3085.64
1.99526e-05	-2451
2.51189e-05	-1946.9
3.16228e-05	-1546.47
3.98107e-05	-1228.4
5.01187e-05	-975.749
6.30957e-05	-775.06
7.94328e-05	-615.648
0.0001	-489.022
0.000125893	-388.439
0.000158489	-308.543
0.000199526	-245.08
0.000251189	-194.669
0.000316228	-154.627
0.000398107	-122.82
0.000501187	-97.5546
0.000630957	-77.4858
0.000794328	-61.5445
0.001	-48.8819
0.00125893	-38.8237
0.00158489	-30.8341
0.00199526	-24.4878
0.00251189	-19.4467
0.00316228	-15.4424
0.00398107	-12.2617
0.00501187	-9.73522
0.00630957	-7.72833
0.00794328	-6.1342
0.01	-4.86794
0.0125893	-3.86211
0.0158489	-3.06314
0.0199526	-2.4285
0.0251189	-1.92439
0.0316228	-1.52395
0.0398107	-1.20586
0.0501187	-0.953194
0.0630957	-0.752486
0.0794328	-0.593051
0.1	-0.466403
0.125893	-0.365798
0.158489	-0.285884
0.199526	-0.222412
0.251189	-0.172012
0.316228	-0.132012
0.398107	-0.100299
0.501187	-0.0752052
0.630957	-0.0554215
0.794328	-0.0399221
1	-0.0279075
1.25893	-0.0187529
1.58489	-0.0119621
1.99526	-0.0071247
2.51189	-0.00387722
3.16228	-0.00187398
3.98107	-0.000775546
5.01187	-0.000262352
6.30957	-6.84639e-05
7.94328	-1.28338e-05
10	-1.5824e-06
12.5893	-1.14995e-07
15.8489	-4.29132e-09
19.9526	-6.91262e-11
25.1189	-3.86228e-13
31.6228	-5.6829e-16
39.8107	-1.55681e-19
50.1187	-5.13211e-24
63.0957	-1.17539e-29
79.4328	-9.36708e-37
100	-1.0879e-45
