1e-08	-2.77957e+06
1.25893e-08	-2.20501e+06
1.58489e-08	-1.7504e+06
1.99526e-08	-1.38989e+06
2.51189e-08	-1.1039e+06
3.16228e-08	-876910
3.98107e-08	-696617
5.01187e-08	-553372
6.30957e-08	-439567
7.94328e-08	-349162
1e-07	-277349
1.25893e-07	-220306
1.58489e-07	-174996
1.99526e-07	-139004
2.51189e-07	-110415
3.16228e-07	-87705.5
3.98107e-07	-69667
5.01187e-07	-55338.4
6.30957e-07	-43956.9
7.94328e-07	-34916.2
1e-06	-27734.9
1.25893e-06	-22030.6
1.58489e-06	-17499.5
1.99526e-06	-13900.4
2.51189e-06	-11041.5
3.16228e-06	-8770.54
3.98107e-06	-6966.68
5.01187e-06	-5533.83
6.30957e-06	-4395.68
7.94328e-06	-3491.61
1e-05	-2773.48
1.25893e-05	-2203.05
1.58489e-05	-1749.94
1.99526e-05	-1390.03
2.51189e-05	-1104.13
3.16228e-05	-877.041
3.98107e-05	-696.656
5.01187e-05	-553.371
6.30957e-05	-439.555
7.94328e-05	-349.148
0.0001	-277.335
0.000125893	-220.292
0.000158489	-174.982
0.000199526	-138.99
0.000251189	-110.401
0.000316228	-87.6916
0.000398107	-69.6531
0.000501187	-55.3245
0.000630957	-43.943
0.000794328	-34.9023
0.001	-27.721
0.00125893	-22.0167
0.00158489	-17.4856
0.00199526	-13.8865
0.00251189	-11.0275
0.00316228	-8.75662
0.00398107	-6.95276
0.00501187	-5.51991
0.00630957	-4.38175
0.00794328	-3.47768
0.01	-2.75955
0.0125893	-2.18912
0.0158489	-1.736
0.0199526	-1.37608
0.0251189	-1.09019
0.0316228	-0.863087
0.0398107	-0.682693
0.0501187	-0.539399
0.0630957	-0.425573
0.0794328	-0.335154
0.1	-0.26333
0.125893	-0.206277
0.158489	-0.160959
0.199526	-0.124968
0.251189	-0.0963941
0.316228	-0.0737233
0.398107	-0.0557602
0.501187	-0.0415632
0.630957	-0.0303934
0.794328	-0.021674
1	-0.0149553
1.25893	-0.00988407
1.58489	-0.00617501
1.99526	-0.0035851
2.51189	-0.00189225
3.16228	-0.000882638
3.98107	-0.00035094
5.01187	-0.000113643
6.30957	-2.83187e-05
7.94328	-5.06242e-06
10	-5.95149e-07
12.5893	-4.12708e-08
15.8489	-1.47211e-09
19.9526	-2.27229e-11
25.1189	-1.22041e-13
31.6228	-1.73241e-16
39.8107	-4.59649e-20
50.1187	-1.47338e-24
63.0957	-3.29383e-30
79.4328	-2.57152e-37
100	-2.93537e-46
