1e-08	-0.00797813
1.25893e-08	-0.00797813
1.58489e-08	-0.00797813
1.99526e-08	-0.00797813
2.51189e-08	-0.00797813
3.16228e-08	-0.00797813
3.98107e-08	-0.00797813
5.01187e-08	-0.00797813
6.30957e-08	-0.00797813
7.94328e-08	-0.00797813
1e-07	-0.00797813
1.25893e-07	-0.00797813
1.58489e-07	-0.00797813
1.99526e-07	-0.00797813
2.51189e-07	-0.00797813
3.16228e-07	-0.00797813
3.98107e-07	-0.00797813
5.01187e-07	-0.00797813
6.30957e-07	-0.00797813
7.94328e-07	-0.00797813
1e-06	-0.00797813
1.25893e-06	-0.00797813
1.58489e-06	-0.00797813
1.99526e-06	-0.00797813
2.51189e-06	-0.00797814
3.16228e-06	-0.00797814
3.98107e-06	-0.00797814
5.01187e-06	-0.00797814
6.30957e-06	-0.00797814
7.94328e-06	-0.00797815
1e-05	-0.00797815
1.25893e-05	-0.00797815
1.58489e-05	-0.00797816
1.99526e-05	-0.00797817
2.51189e-05	-0.00797818
3.16228e-05	-0.00797819
3.98107e-05	-0.0079782
5.01187e-05	-0.00797822
6.30957e-05	-0.00797824
7.94328e-05	-0.00797827
0.0001	-0.00797831
0.000125893	-0.00797835
0.000158489	-0.00797841
0.000199526	-0.00797848
0.000251189	-0.00797857
0.000316228	-0.00797869
0.000398107	-0.00797883
0.000501187	-0.00797901
0.000630957	-0.00797924
0.000794328	-0.00797952
0.001	-0.00797988
0.00125893	-0.00798032
0.00158489	-0.00798088
0.00199526	-0.00798158
0.00251189	-0.00798244
0.00316228	-0.00798351
0.00398107	-0.00798483
0.00501187	-0.00798645
0.00630957	-0.00798842
0.00794328	-0.0079908
0.01	-0.00799363
0.0125893	-0.00799693
0.0158489	-0.00800069
0.0199526	-0.00800479
0.0251189	-0.00800898
0.0316228	-0.00801275
0.0398107	-0.00801519
0.0501187	-0.00801477
0.0630957	-0.00800897
0.0794328	-0.00799388
0.1	-0.00796358
0.125893	-0.00790938
0.158489	-0.00781911
0.199526	-0.00767649
0.251189	-0.00746106
0.316228	-0.00714928
0.398107	-0.00671748
0.501187	-0.00614721
0.630957	-0.00543301
0.794328	-0.0045909
1	-0.00366449
1.25893	-0.0027239
1.58489	-0.0018541
1.99526	-0.00113313
2.51189	-0.000607633
3.16228	-0.000278319
3.98107	-0.00010547
5.01187	-3.17984e-05
6.30957	-7.25758e-06
7.94328	-1.17602e-06
10	-1.24535e-07
12.5893	-7.75139e-09
15.8489	-2.47834e-10
19.9526	-3.43171e-12
25.1189	-1.65823e-14
31.6228	-2.12821e-17
39.8107	-5.139e-21
50.1187	-1.51105e-25
63.0957	-3.12568e-31
79.4328	-2.27842e-38
100	-2.45012e-47
