1e-08	0.0219181
1.25893e-08	0.0219181
1.58489e-08	0.0219181
1.99526e-08	0.0219181
2.51189e-08	0.0219181
3.16228e-08	0.0219181
3.98107e-08	0.0219181
5.01187e-08	0.0219181
6.30957e-08	0.0219181
7.94328e-08	0.0219181
1e-07	0.0219181
1.25893e-07	0.0219181
1.58489e-07	0.0219181
1.99526e-07	0.0219181
2.51189e-07	0.0219181
3.16228e-07	0.0219181
3.98107e-07	0.0219181
5.01187e-07	0.0219181
6.30957e-07	0.0219181
7.94328e-07	0.0219181
1e-06	0.0219181
1.25893e-06	0.0219181
1.58489e-06	0.0219181
1.99526e-06	0.0219181
2.51189e-06	0.0219181
3.16228e-06	0.0219181
3.98107e-06	0.0219181
5.01187e-06	0.0219181
6.30957e-06	0.0219181
7.94328e-06	0.0219181
1e-05	0.0219181
1.25893e-05	0.0219181
1.58489e-05	0.0219181
1.99526e-05	0.0219181
2.51189e-05	0.0219181
3.16228e-05	0.0219181
3.98107e-05	0.0219181
5.01187e-05	0.0219181
6.30957e-05	0.0219181
7.94328e-05	0.0219181
0.0001	0.0219181
0.000125893	0.0219181
0.000158489	0.0219181
0.000199526	0.0219181
0.000251189	0.0219181
0.000316228	0.0219181
0.000398107	0.0219181
0.000501187	0.0219181
0.000630957	0.0219181
0.000794328	0.0219181
0.001	0.0219181
0.00125893	0.0219181
0.00158489	0.0219181
0.00199526	0.0219181
0.00251189	0.0219181
0.00316228	0.0219181
0.00398107	0.0219181
0.00501187	0.0219181
0.00630957	0.0219181
0.00794328	0.0219181
0.01	0.0219181
0.0125893	0.021918
0.0158489	0.021918
0.0199526	0.0219179
0.0251189	0.0219178
0.0316228	0.0219175
0.0398107	0.021917
0.0501187	0.0219159
0.0630957	0.0219138
0.0794328	0.0219097
0.1	0.0219019
0.125893	0.021887
0.158489	0.0218589
0.199526	0.0218066
0.251189	0.021711
0.316228	0.02154
0.398107	0.0212426
0.501187	0.020742
0.630957	0.0199338
0.794328	0.0186932
1	0.0169039
1.25893	0.014512
1.58489	0.0115985
1.99526	0.00842895
2.51189	0.00542044
3.16228	0.00299205
3.98107	0.00137026
5.01187	0.000500406
6.30957	0.000138721
7.94328	2.73875e-05
10	3.54353e-06
12.5893	2.6996e-07
15.8489	1.05681e-08
19.9526	1.78938e-10
25.1189	1.05426e-12
31.6228	1.64272e-15
39.8107	4.7895e-19
50.1187	1.68962e-23
63.0957	4.16453e-29
79.4328	3.59164e-36
100	4.53799e-45
