1e-05	1e-05	-0.00370687
1e-05	1.15878e-05	-0.00370687
1e-05	1.34276e-05	-0.00370687
1e-05	1.55597e-05	-0.00370687
1e-05	1.80302e-05	-0.00370687
1e-05	2.0893e-05	-0.00370687
1e-05	2.42103e-05	-0.00370687
1e-05	2.80543e-05	-0.00370687
1e-05	3.25087e-05	-0.00370687
1e-05	3.76704e-05	-0.00370687
1e-05	4.36516e-05	-0.00370687
1e-05	5.05825e-05	-0.00370687
1e-05	5.86138e-05	-0.00370687
1e-05	6.79204e-05	-0.00370687
1e-05	7.87046e-05	-0.00370687
1e-05	9.12011e-05	-0.00370687
1e-05	0.000105682	-0.00370687
1e-05	0.000122462	-0.00370687
1e-05	0.000141906	-0.00370687
1e-05	0.000164437	-0.00370687
1e-05	0.000190546	-0.00370687
1e-05	0.0002208	-0.00370687
1e-05	0.000255859	-0.00370687
1e-05	0.000296483	-0.00370687
1e-05	0.000343558	-0.00370687
1e-05	0.000398107	-0.00370687
1e-05	0.000461318	-0.00370687
1e-05	0.000534564	-0.00370687
1e-05	0.000619441	-0.00370687
1e-05	0.000717794	-0.00370688
1e-05	0.000831764	-0.00370688
1e-05	0.000963829	-0.00370688
1e-05	0.00111686	-0.00370688
1e-05	0.0012942	-0.00370688
1e-05	0.00149968	-0.00370688
1e-05	0.0017378	-0.00370689
1e-05	0.00201372	-0.00370689
1e-05	0.00233346	-0.0037069
1e-05	0.00270396	-0.00370691
1e-05	0.00313329	-0.00370692
1e-05	0.00363078	-0.00370694
1e-05	0.00420727	-0.00370696
1e-05	0.00487528	-0.00370699
1e-05	0.00564937	-0.00370703
1e-05	0.00654636	-0.00370709
1e-05	0.00758578	-0.00370716
1e-05	0.00879023	-0.00370726
1e-05	0.0101859	-0.0037074
1e-05	0.0118032	-0.00370758
1e-05	0.0136773	-0.00370782
1e-05	0.0158489	-0.00370814
1e-05	0.0183654	-0.00370857
1e-05	0.0212814	-0.00370916
1e-05	0.0246604	-0.00370994
1e-05	0.0285759	-0.00371099
1e-05	0.0331131	-0.00371241
1e-05	0.0383707	-0.0037143
1e-05	0.0444631	-0.00371685
1e-05	0.0515229	-0.00372028
1e-05	0.0597035	-0.00372488
1e-05	0.0691831	-0.00373106
1e-05	0.0801678	-0.00373938
1e-05	0.0928966	-0.00375057
1e-05	0.107647	-0.00376563
1e-05	0.124738	-0.00378592
1e-05	0.144544	-0.00381329
1e-05	0.167494	-0.00385025
1e-05	0.194089	-0.0039003
1e-05	0.224905	-0.00396824
1e-05	0.260615	-0.00406084
1e-05	0.301995	-0.00418776
1e-05	0.349945	-0.00436306
1e-05	0.405509	-0.00460787
1e-05	0.469894	-0.00495525
1e-05	0.544503	-0.00546022
1e-05	0.630957	-0.00622259
1e-05	0.731139	-0.0074495
1e-05	0.847227	-0.00967227
1e-05	0.981748	-0.0133886
1.25893e-05	1e-05	-0.00370687
1.25893e-05	1.15878e-05	-0.00370687
1.25893e-05	1.34276e-05	-0.00370687
1.25893e-05	1.55597e-05	-0.00370687
1.25893e-05	1.80302e-05	-0.00370687
1.25893e-05	2.0893e-05	-0.00370687
1.25893e-05	2.42103e-05	-0.00370687
1.25893e-05	2.80543e-05	-0.00370687
1.25893e-05	3.25087e-05	-0.00370687
1.25893e-05	3.76704e-05	-0.00370687
1.25893e-05	4.36516e-05	-0.00370687
1.25893e-05	5.05825e-05	-0.00370687
1.25893e-05	5.86138e-05	-0.00370687
1.25893e-05	6.79204e-05	-0.00370687
1.25893e-05	7.87046e-05	-0.00370687
1.25893e-05	9.12011e-05	-0.00370687
1.25893e-05	0.000105682	-0.00370687
1.25893e-05	0.000122462	-0.00370687
