1e-05	1e-05	-528.551
1e-05	1.15878e-05	-528.551
1e-05	1.34276e-05	-528.551
1e-05	1.55597e-05	-528.551
1e-05	1.80302e-05	-528.551
1e-05	2.0893e-05	-528.551
1e-05	2.42103e-05	-528.551
1e-05	2.80543e-05	-528.551
1e-05	3.25087e-05	-528.551
1e-05	3.76704e-05	-528.551
1e-05	4.36516e-05	-528.551
1e-05	5.05825e-05	-528.551
1e-05	5.86138e-05	-528.551
1e-05	6.79204e-05	-528.551
1e-05	7.87046e-05	-528.551
1e-05	9.12011e-05	-528.551
1e-05	0.000105682	-528.551
1e-05	0.000122462	-528.551
1e-05	0.000141906	-528.551
1e-05	0.000164437	-528.551
1e-05	0.000190546	-528.551
1e-05	0.0002208	-528.551
1e-05	0.000255859	-528.552
1e-05	0.000296483	-528.552
1e-05	0.000343558	-528.552
1e-05	0.000398107	-528.552
1e-05	0.000461318	-528.552
1e-05	0.000534564	-528.552
1e-05	0.000619441	-528.552
1e-05	0.000717794	-528.552
1e-05	0.000831764	-528.553
1e-05	0.000963829	-528.553
1e-05	0.00111686	-528.554
1e-05	0.0012942	-528.554
1e-05	0.00149968	-528.555
1e-05	0.0017378	-528.557
1e-05	0.00201372	-528.559
1e-05	0.00233346	-528.561
1e-05	0.00270396	-528.565
1e-05	0.00313329	-528.569
1e-05	0.00363078	-528.575
1e-05	0.00420727	-528.583
1e-05	0.00487528	-528.594
1e-05	0.00564937	-528.609
1e-05	0.00654636	-528.628
1e-05	0.00758578	-528.655
1e-05	0.00879023	-528.69
1e-05	0.0101859	-528.738
1e-05	0.0118032	-528.802
1e-05	0.0136773	-528.888
1e-05	0.0158489	-529.003
1e-05	0.0183654	-529.158
1e-05	0.0212814	-529.366
1e-05	0.0246604	-529.645
1e-05	0.0285759	-530.02
1e-05	0.0331131	-530.523
1e-05	0.0383707	-531.2
1e-05	0.0444631	-532.109
1e-05	0.0515229	-533.331
1e-05	0.0597035	-534.974
1e-05	0.0691831	-537.182
1e-05	0.0801678	-540.154
1e-05	0.0928966	-544.156
1e-05	0.107647	-549.55
1e-05	0.124738	-556.829
1e-05	0.144544	-566.668
1e-05	0.167494	-580.001
1e-05	0.194089	-598.125
1e-05	0.224905	-622.869
1e-05	0.260615	-656.851
1e-05	0.301995	-703.901
1e-05	0.349945	-769.789
1e-05	0.405509	-863.527
1e-05	0.469894	-999.946
1e-05	0.544503	-1205.18
1e-05	0.630957	-1529.89
1e-05	0.731139	-2086.64
1e-05	0.847227	-3181.07
1e-05	0.981748	-5075.79
1.25893e-05	1e-05	-419.842
1.25893e-05	1.15878e-05	-419.842
1.25893e-05	1.34276e-05	-419.842
1.25893e-05	1.55597e-05	-419.842
1.25893e-05	1.80302e-05	-419.842
1.25893e-05	2.0893e-05	-419.842
1.25893e-05	2.42103e-05	-419.842
1.25893e-05	2.80543e-05	-419.842
1.25893e-05	3.25087e-05	-419.842
1.25893e-05	3.76704e-05	-419.842
1.25893e-05	4.36516e-05	-419.842
1.25893e-05	5.05825e-05	-419.842
1.25893e-05	5.86138e-05	-419.842
1.25893e-05	6.79204e-05	-419.842
1.25893e-05	7.87046e-05	-419.842
1.25893e-05	9.12011e-05	-419.842
1.25893e-05	0.000105682	-419.842
1.25893e-05	0.000122462	-419.842
1.25893e-05	0.000141906	-419.842
1.25893e-05	0.000164437	-419.842
1.25893e-05	0.000190546	-419.842
1.25893e-05	0.0002208	-419.842
1.25893e-05	0.000255859	-419.842
1.25893e-05	0.000296483	-419.842
1.25893e-05	0.000343558	-419.842
1.25893e-05	0.000398107	-419.842
1.25893e-05	0.000461318	-419.842
1.25893e-05	0.000534564	-419.843
1.25893e-05	0.000619441	-419.843
1.25893e-05	0.000717794	-419.843
1.25893e-05	0.000831764	-419.843
1.25893e-05	0.000963829	-419.843
1.25893e-05	0.00111686	-419.844
1.25893e-05	0.0012942	-419.845
1.25893e-05	0.00149968	-419.845
1.25893e-05	0.0017378	-419.846
1.25893e-05	0.00201372	-419.848
1.25893e-05	0.00233346	-419.85
1.25893e-05	0.00270396	-419.853
1.25893e-05	0.00313329	-419.856
1.25893e-05	0.00363078	-419.861
1.25893e-05	0.00420727	-419.867
1.25893e-05	0.00487528	-419.876
1.25893e-05	0.00564937	-419.888
1.25893e-05	0.00654636	-419.903
1.25893e-05	0.00758578	-419.924
1.25893e-05	0.00879023	-419.952
1.25893e-05	0.0101859	-419.99
1.25893e-05	0.0118032	-420.041
1.25893e-05	0.0136773	-420.109
1.25893e-05	0.0158489	-420.201
1.25893e-05	0.0183654	-420.324
1.25893e-05	0.0212814	-420.489
1.25893e-05	0.0246604	-420.711
1.25893e-05	0.0285759	-421.008
1.25893e-05	0.0331131	-421.409
1.25893e-05	0.0383707	-421.946
1.25893e-05	0.0444631	-422.668
1.25893e-05	0.0515229	-423.639
1.25893e-05	0.0597035	-424.943
1.25893e-05	0.0691831	-426.698
1.25893e-05	0.0801678	-429.059
1.25893e-05	0.0928966	-432.238
1.25893e-05	0.107647	-436.519
1.25893e-05	0.124738	-442.303
1.25893e-05	0.144544	-450.119
1.25893e-05	0.167494	-460.71
1.25893e-05	0.194089	-475.107
1.25893e-05	0.224905	-494.761
1.25893e-05	0.260615	-521.754
1.25893e-05	0.301995	-559.128
1.25893e-05	0.349945	-611.464
1.25893e-05	0.405509	-685.922
1.25893e-05	0.469894	-794.284
1.25893e-05	0.544503	-957.308
1.25893e-05	0.630957	-1215.23
1.25893e-05	0.731139	-1657.48
1.25893e-05	0.847227	-2526.84
1.25893e-05	0.981748	-4031.84
1.58489e-05	1e-05	-333.491
1.58489e-05	1.15878e-05	-333.491
1.58489e-05	1.34276e-05	-333.491
1.58489e-05	1.55597e-05	-333.491
1.58489e-05	1.80302e-05	-333.491
1.58489e-05	2.0893e-05	-333.491
1.58489e-05	2.42103e-05	-333.491
1.58489e-05	2.80543e-05	-333.491
1.58489e-05	3.25087e-05	-333.491
1.58489e-05	3.76704e-05	-333.491
1.58489e-05	4.36516e-05	-333.491
1.58489e-05	5.05825e-05	-333.491
1.58489e-05	5.86138e-05	-333.491
1.58489e-05	6.79204e-05	-333.491
1.58489e-05	7.87046e-05	-333.491
1.58489e-05	9.12011e-05	-333.491
